,0
40998,4
40999,7
41000,7
41001,2
41002,0
41003,1
41004,7
41005,1
41006,0
41007,8
41008,8
41009,8
41010,1
41011,7
41012,9
41013,8
41014,8
41015,1
41016,2
41017,0
41018,4
41019,0
41020,9
41021,6
41022,9
41023,7
41024,0
41025,7
41026,4
41027,5
41028,4
41029,0
41030,3
41031,6
41032,9
41033,1
41034,7
41035,1
41036,9
41037,2
41038,3
41039,5
41040,5
41041,0
41042,9
41043,7
41044,0
41045,0
41046,4
41047,4
41048,1
41049,4
41050,5
41051,1
41052,0
41053,8
41054,3
41055,6
41056,4
41057,0
41058,8
41059,0
41060,1
41061,0
41062,7
41063,3
41064,2
41065,7
41066,6
41067,1
41068,7
41069,6
41070,7
41071,4
41072,5
41073,2
41074,7
41075,6
41076,4
41077,4
41078,8
41079,5
41080,7
41081,4
41082,9
41083,1
41084,7
41085,3
41086,5
41087,8
41088,7
41089,6
41090,2
41091,3
41092,3
41093,9
41094,8
41095,9
41096,6
41097,5
41098,4
41099,9
41100,2
41101,3
41102,7
41103,7
41104,8
41105,8
41106,3
41107,5
41108,0
41109,6
41110,1
41111,4
41112,1
41113,7
41114,4
41115,6
41116,3
41117,2
41118,2
41119,2
41120,1
41121,0
41122,0
41123,9
41124,5
41125,4
41126,7
41127,0
41128,8
41129,1
41130,5
41131,2
41132,9
41133,3
41134,8
41135,4
41136,1
41137,5
41138,7
41139,6
41140,9
41141,7
41142,3
41143,8
41144,5
41145,9
41146,4
41147,0
41148,0
41149,1
41150,0
41151,2
41152,6
41153,3
41154,3
41155,4
41156,9
41157,5
41158,8
41159,6
41160,8
41161,7
41162,7
41163,8
41164,8
41165,9
41166,7
41167,0
41168,9
41169,1
41170,4
41171,2
41172,8
41173,3
41174,7
41175,4
41176,5
41177,5
41178,7
41179,6
41180,7
41181,7
41182,4
41183,8
41184,8
41185,9
41186,0
41187,1
41188,1
41189,8
41190,1
41191,6
41192,9
41193,7
41194,9
41195,1
41196,3
41197,1
41198,7
41199,4
41200,9
41201,3
41202,4
41203,7
41204,7
41205,7
41206,1
41207,8
41208,8
41209,9
41210,0
41211,3
41212,2
41213,6
41214,2
41215,0
41216,2
41217,3
41218,8
41219,6
41220,6
41221,4
41222,3
41223,8
41224,8
41225,4
41226,0
41227,5
41228,0
41229,7
41230,3
41231,5
41232,6
41233,6
41234,5
41235,0
41236,7
41237,3
41238,2
41239,9
41240,9
41241,2
41242,8
41243,8
41244,8
41245,3
41246,6
41247,1
41248,9
41249,1
41250,1
41251,5
41252,1
41253,9
41254,5
41255,4
41256,2
41257,3
41258,5
41259,0
41260,3
41261,4
41262,2
41263,4
41264,4
41265,0
41266,8
41267,9
41268,3
41269,6
41270,4
41271,9
41272,8
41273,2
41274,3
41275,2
41276,6
41277,1
41278,5
41279,7
41280,9
41281,9
41282,7
41283,5
41284,9
41285,1
41286,0
41287,1
41288,4
41289,9
41290,0
41291,8
41292,7
41293,6
41294,7
41295,6
41296,5
41297,9
41298,5
41299,0
41300,7
41301,0
41302,8
41303,0
41304,7
41305,1
41306,7
41307,8
41308,0
41309,4
41310,6
41311,6
41312,4
41313,8
41314,0
41315,8
41316,9
41317,2
41318,9
41319,6
41320,2
41321,3
41322,7
41323,2
41324,8
41325,4
41326,8
41327,0
41328,4
41329,9
41330,8
41331,0
41332,3
41333,3
41334,9
41335,7
41336,0
41337,4
41338,4
41339,5
41340,2
41341,8
41342,5
41343,3
41344,7
41345,5
41346,7
41347,8
41348,0
41349,5
41350,4
41351,4
41352,0
41353,7
41354,6
41355,6
41356,2
41357,2
41358,7
41359,2
41360,4
41361,7
41362,5
41363,7
41364,5
41365,0
41366,5
41367,5
41368,4
41369,1
41370,6
41371,5
41372,1
41373,3
41374,4
41375,0
41376,3
41377,1
41378,6
41379,2
41380,5
41381,3
41382,4
41383,4
41384,7
41385,5
41386,6
41387,6
41388,3
41389,7
41390,1
41391,8
41392,5
41393,9
41394,8
41395,0
41396,4
41397,1
41398,2
41399,2
41400,6
41401,3
41402,6
41403,4
41404,0
41405,5
41406,6
41407,6
41408,6
41409,7
41410,6
41411,8
41412,8
41413,9
41414,8
41415,0
41416,5
41417,1
41418,2
41419,2
41420,7
41421,3
41422,0
41423,4
41424,8
41425,5
41426,1
41427,6
41428,3
41429,7
41430,9
41431,8
41432,1
41433,5
41434,0
41435,2
41436,1
41437,8
41438,6
41439,1
41440,8
41441,7
41442,9
41443,2
41444,5
41445,4
41446,6
41447,1
41448,2
41449,4
41450,8
41451,1
41452,7
41453,4
41454,4
41455,9
41456,6
41457,6
41458,2
41459,8
41460,7
41461,5
41462,3
41463,3
41464,0
41465,7
41466,0
41467,8
41468,1
41469,3
41470,9
41471,3
41472,9
41473,5
41474,3
41475,6
41476,6
41477,7
41478,0
41479,0
41480,6
41481,6
41482,4
41483,1
41484,8
41485,6
41486,3
41487,8
41488,8
41489,7
41490,0
41491,0
41492,5
41493,1
41494,5
41495,5
41496,7
41497,6
41498,5
41499,0
41500,7
41501,8
41502,7
41503,5
41504,8
41505,0
41506,2
41507,6
41508,6
41509,1
41510,8
41511,5
41512,9
41513,8
41514,6
41515,4
41516,9
41517,2
41518,6
41519,3
41520,0
41521,9
41522,3
41523,7
41524,5
41525,6
41526,7
41527,9
41528,6
41529,1
41530,2
41531,9
41532,7
41533,0
41534,3
41535,6
41536,3
41537,7
41538,6
41539,1
41540,1
41541,2
41542,2
41543,3
41544,1
41545,9
41546,0
41547,2
41548,1
41549,4
41550,2
41551,5
41552,9
41553,5
41554,1
41555,3
41556,1
41557,7
41558,7
41559,5
41560,7
41561,3
41562,5
41563,1
41564,1
41565,8
41566,1
41567,2
41568,7
41569,2
41570,6
41571,3
41572,5
41573,0
41574,9
41575,2
41576,8
41577,9
41578,3
41579,4
41580,2
41581,9
41582,9
41583,7
41584,9
41585,0
41586,7
41587,0
41588,8
41589,2
41590,9
41591,7
41592,9
41593,4
41594,1
41595,9
41596,6
41597,9
41598,0
41599,2
41600,4
41601,8
41602,6
41603,1
41604,4
41605,5
41606,1
41607,6
41608,2
41609,9
41610,5
41611,8
41612,8
41613,3
41614,2
41615,8
41616,3
41617,3
41618,0
41619,6
41620,6
41621,7
41622,4
41623,0
41624,6
41625,4
41626,5
41627,0
41628,6
41629,0
41630,2
41631,1
41632,9
41633,2
41634,7
41635,3
41636,7
41637,4
41638,0
41639,5
41640,3
41641,6
41642,2
41643,7
41644,9
41645,8
41646,5
41647,9
41648,2
41649,0
41650,7
41651,1
41652,4
41653,2
41654,9
41655,3
41656,8
41657,4
41658,2
41659,5
41660,2
41661,6
41662,6
41663,7
41664,6
41665,8
41666,1
41667,9
41668,8
41669,0
41670,8
41671,1
41672,1
41673,2
41674,5
41675,3
41676,6
41677,4
41678,4
41679,5
41680,0
41681,6
41682,2
41683,7
41684,4
41685,0
41686,3
41687,6
41688,9
41689,4
41690,6
41691,7
41692,5
41693,4
41694,4
41695,3
41696,6
41697,6
41698,2
41699,2
41700,6
41701,3
41702,2
41703,4
41704,7
41705,8
41706,3
41707,7
41708,9
41709,8
41710,1
41711,6
41712,4
41713,9
41714,1
41715,8
41716,9
41717,3
41718,5
41719,2
41720,8
41721,2
41722,4
41723,4
41724,1
41725,8
41726,2
41727,5
41728,6
41729,6
41730,9
41731,5
41732,8
41733,0
41734,6
41735,2
41736,5
41737,0
41738,2
41739,1
41740,5
41741,1
41742,1
41743,2
41744,5
41745,6
41746,8
41747,8
41748,2
41749,1
41750,1
41751,2
41752,7
41753,0
41754,8
41755,6
41756,3
41757,9
41758,0
41759,3
41760,2
41761,9
41762,5
41763,3
41764,5
41765,7
41766,7
41767,1
41768,3
41769,8
41770,9
41771,3
41772,1
41773,8
41774,0
41775,5
41776,3
41777,0
41778,6
41779,1
41780,4
41781,1
41782,2
41783,9
41784,1
41785,8
41786,2
41787,2
41788,6
41789,0
41790,3
41791,4
41792,5
41793,5
41794,5
41795,5
41796,9
41797,0
41798,3
41799,3
41800,5
41801,1
41802,7
41803,8
41804,6
41805,6
41806,7
41807,9
41808,2
41809,0
41810,2
41811,3
41812,9
41813,1
41814,4
41815,0
41816,3
41817,4
41818,0
41819,7
41820,4
41821,5
41822,5
41823,4
41824,0
41825,7
41826,0
41827,9
41828,0
41829,7
41830,8
41831,0
41832,7
41833,1
41834,0
41835,2
41836,1
41837,3
41838,4
41839,7
41840,9
41841,8
41842,9
41843,9
41844,5
41845,0
41846,8
41847,1
41848,3
41849,2
41850,8
41851,3
41852,5
41853,4
41854,5
41855,5
41856,7
41857,6
41858,7
41859,7
41860,4
41861,8
41862,7
41863,9
41864,8
41865,0
41866,0
41867,1
41868,4
41869,2
41870,2
41871,3
41872,6
41873,4
41874,5
41875,5
41876,1
41877,6
41878,8
41879,7
41880,8
41881,8
41882,1
41883,0
41884,2
41885,7
41886,5
41887,5
41888,1
41889,0
41890,3
41891,8
41892,0
41893,4
41894,4
41895,1
41896,3
41897,8
41898,2
41899,8
41900,1
41901,1
41902,4
41903,3
41904,8
41905,1
41906,8
41907,8
41908,1
41909,3
41910,9
41911,7
41912,6
41913,9
41914,7
41915,3
41916,7
41917,0
41918,3
41919,9
41920,6
41921,4
41922,2
41923,4
41924,6
41925,0
41926,4
41927,7
41928,5
41929,4
41930,9
41931,2
41932,1
41933,8
41934,3
41935,7
41936,1
41937,2
41938,9
41939,4
41940,3
41941,7
41942,9
41943,8
41944,4
41945,9
41946,3
41947,3
41948,8
41949,1
41950,5
41951,4
41952,1
41953,6
41954,8
41955,5
41956,9
41957,2
41958,7
41959,2
41960,0
41961,2
41962,4
41963,5
41964,8
41965,6
41966,4
41967,7
41968,8
41969,8
41970,3
41971,7
41972,5
41973,5
41974,7
41975,1
41976,2
41977,6
41978,0
41979,4
41980,0
41981,9
41982,9
41983,2
41984,7
41985,9
41986,2
41987,3
41988,7
41989,5
41990,5
41991,3
41992,0
41993,6
41994,5
41995,6
41996,7
41997,0
41998,3
41999,0
42000,6
42001,2
42002,1
42003,5
42004,6
42005,6
42006,2
42007,4
42008,7
42009,9
42010,7
42011,2
42012,8
42013,7
42014,3
42015,4
42016,2
42017,9
42018,9
42019,5
42020,1
42021,0
42022,3
42023,2
42024,4
42025,2
42026,5
42027,3
42028,0
42029,6
42030,9
42031,1
42032,1
42033,8
42034,9
42035,3
42036,0
42037,8
42038,3
42039,0
42040,5
42041,3
42042,1
42043,5
42044,8
42045,0
42046,1
42047,0
42048,0
42049,6
42050,8
42051,1
42052,7
42053,6
42054,6
42055,9
42056,1
42057,5
42058,1
42059,3
42060,9
42061,9
42062,6
42063,4
42064,0
42065,5
42066,6
42067,8
42068,2
42069,6
42070,8
42071,7
42072,8
42073,1
42074,4
42075,1
42076,6
42077,7
42078,1
42079,0
42080,8
42081,1
42082,1
42083,2
42084,1
42085,3
42086,5
42087,4
42088,1
42089,7
42090,8
42091,8
42092,7
42093,9
42094,9
42095,0
42096,3
42097,1
42098,3
42099,2
42100,6
42101,3
42102,6
42103,4
42104,3
42105,0
42106,5
42107,1
42108,5
42109,2
42110,7
42111,3
42112,4
42113,7
42114,0
42115,8
42116,3
42117,9
42118,2
42119,1
42120,1
42121,5
42122,5
42123,9
42124,7
42125,6
42126,0
42127,9
42128,4
42129,3
42130,0
42131,5
42132,2
42133,0
42134,3
42135,0
42136,1
42137,7
42138,9
42139,9
42140,4
42141,6
42142,2
42143,1
42144,2
42145,6
42146,7
42147,7
42148,9
42149,7
42150,6
42151,9
42152,2
42153,2
42154,0
42155,4
42156,6
42157,8
42158,4
42159,8
42160,3
42161,0
42162,7
42163,6
42164,3
42165,4
42166,7
42167,1
42168,3
42169,2
42170,5
42171,8
42172,5
42173,7
42174,1
42175,1
42176,7
42177,1
42178,7
42179,0
42180,9
42181,7
42182,0
42183,6
42184,9
42185,0
42186,2
42187,1
42188,2
42189,2
42190,5
42191,3
42192,5
42193,4
42194,6
42195,5
42196,7
42197,6
42198,6
42199,7
42200,4
42201,8
42202,0
42203,9
42204,0
42205,1
42206,6
42207,2
42208,2
42209,3
42210,5
42211,4
42212,6
42213,5
42214,9
42215,6
42216,7
42217,7
42218,8
42219,8
42220,1
42221,0
42222,4
42223,1
42224,2
42225,2
42226,0
42227,3
42228,0
42229,4
42230,9
42231,5
42232,9
42233,6
42234,1
42235,7
42236,9
42237,8
42238,0
42239,9
42240,3
42241,8
42242,2
42243,4
42244,1
42245,0
42246,4
42247,0
42248,1
42249,7
42250,8
42251,2
42252,3
42253,6
42254,1
42255,5
42256,7
42257,5
42258,9
42259,3
42260,4
42261,7
42262,1
42263,6
42264,5
42265,6
42266,5
42267,4
42268,1
42269,3
42270,9
42271,2
42272,3
42273,6
42274,4
42275,6
42276,0
42277,4
42278,1
42279,4
42280,8
42281,3
42282,6
42283,8
42284,5
42285,8
42286,9
42287,3
42288,0
42289,0
42290,8
42291,1
42292,8
42293,4
42294,0
42295,5
42296,8
42297,6
42298,3
42299,4
42300,3
42301,7
42302,7
42303,8
42304,9
42305,0
42306,8
42307,3
42308,4
42309,1
42310,5
42311,9
42312,0
42313,0
42314,5
42315,9
42316,2
42317,1
42318,0
42319,2
42320,0
42321,7
42322,7
42323,0
42324,9
42325,1
42326,5
42327,3
42328,9
42329,8
42330,7
42331,2
42332,5
42333,9
42334,1
42335,2
42336,0
42337,7
42338,6
42339,7
42340,9
42341,9
42342,1
42343,4
42344,4
42345,2
42346,4
42347,5
42348,4
42349,8
42350,3
42351,6
42352,8
42353,5
42354,0
42355,9
42356,9
42357,9
42358,2
42359,1
42360,1
42361,1
42362,1
42363,7
42364,5
42365,6
42366,2
42367,9
42368,1
42369,1
42370,2
42371,3
42372,9
42373,2
42374,6
42375,3
42376,1
42377,4
42378,3
42379,3
42380,6
42381,1
42382,1
42383,9
42384,4
42385,3
42386,3
42387,6
42388,5
42389,8
42390,8
42391,7
42392,1
42393,0
42394,3
42395,1
42396,0
42397,0
42398,8
42399,5
42400,2
42401,8
42402,4
42403,2
42404,3
42405,7
42406,9
42407,7
42408,2
42409,0
42410,2
42411,1
42412,6
42413,2
42414,4
42415,3
42416,1
42417,4
42418,1
42419,5
42420,6
42421,6
42422,2
42423,7
42424,4
42425,8
42426,6
42427,9
42428,0
42429,0
42430,8
42431,1
42432,3
42433,2
42434,6
42435,3
42436,7
42437,4
42438,0
42439,5
42440,2
42441,6
42442,4
42443,7
42444,1
42445,8
42446,3
42447,9
42448,4
42449,0
42450,1
42451,1
42452,5
42453,2
42454,1
42455,3
42456,2
42457,4
42458,5
42459,5
42460,7
42461,6
42462,9
42463,7
42464,3
42465,8
42466,7
42467,9
42468,8
42469,8
42470,0
42471,7
42472,6
42473,4
42474,5
42475,7
42476,3
42477,7
42478,9
42479,3
42480,7
42481,9
42482,6
42483,8
42484,7
42485,8
42486,7
42487,3
42488,2
42489,1
42490,7
42491,5
42492,1
42493,8
42494,6
42495,2
42496,8
42497,7
42498,1
42499,4
42500,9
42501,2
42502,6
42503,6
42504,6
42505,1
42506,9
42507,5
42508,0
42509,5
42510,9
42511,8
42512,2
42513,6
42514,6
42515,4
42516,6
42517,4
42518,6
42519,4
42520,0
42521,1
42522,4
42523,8
42524,7
42525,7
42526,0
42527,5
42528,7
42529,5
42530,1
42531,1
42532,4
42533,8
42534,6
42535,9
42536,8
42537,1
42538,9
42539,3
42540,5
42541,6
42542,6
42543,3
42544,6
42545,3
42546,9
42547,2
42548,2
42549,2
42550,2
42551,6
42552,1
42553,9
42554,0
42555,9
42556,9
42557,6
42558,0
42559,5
42560,6
42561,5
42562,1
42563,3
42564,4
42565,3
42566,4
42567,8
42568,7
42569,1
42570,9
42571,6
42572,4
42573,8
42574,2
42575,1
42576,9
42577,9
42578,6
42579,7
42580,4
42581,6
42582,2
42583,8
42584,6
42585,3
42586,1
42587,7
42588,7
42589,4
42590,3
42591,7
42592,8
42593,0
42594,7
42595,9
42596,0
42597,0
42598,6
42599,0
42600,4
42601,3
42602,2
42603,7
42604,4
42605,9
42606,7
42607,3
42608,5
42609,0
42610,5
42611,2
42612,8
42613,0
42614,1
42615,1
42616,1
42617,0
42618,9
42619,1
42620,6
42621,0
42622,1
42623,4
42624,1
42625,0
42626,6
42627,1
42628,0
42629,0
42630,2
42631,4
42632,8
42633,7
42634,2
42635,9
42636,3
42637,2
42638,9
42639,0
42640,6
42641,6
42642,4
42643,2
42644,7
42645,6
42646,9
42647,2
42648,1
42649,2
42650,5
42651,9
42652,4
42653,9
42654,1
42655,0
42656,2
42657,1
42658,4
42659,2
42660,2
42661,3
42662,8
42663,4
42664,3
42665,5
42666,7
42667,6
42668,1
42669,7
42670,7
42671,8
42672,9
42673,0
42674,6
42675,1
42676,3
42677,2
42678,6
42679,3
42680,7
42681,4
42682,4
42683,5
42684,2
42685,6
42686,5
42687,7
42688,6
42689,8
42690,3
42691,0
42692,3
42693,1
42694,2
42695,2
42696,0
42697,3
42698,0
42699,8
42700,3
42701,7
42702,3
42703,4
42704,4
42705,7
42706,5
42707,7
42708,4
42709,9
42710,1
42711,8
42712,9
42713,3
42714,9
42715,1
42716,0
42717,5
42718,9
42719,8
42720,0
42721,4
42722,8
42723,2
42724,6
42725,6
42726,2
42727,4
42728,0
42729,4
42730,7
42731,1
42732,7
42733,8
42734,4
42735,7
42736,7
42737,5
42738,1
42739,5
42740,3
42741,1
42742,6
42743,9
42744,7
42745,1
42746,8
42747,3
42748,4
42749,6
42750,7
42751,3
42752,7
42753,3
42754,6
42755,2
42756,4
42757,2
42758,1
42759,6
42760,7
42761,9
42762,2
42763,9
42764,8
42765,6
42766,0
42767,5
42768,6
42769,5
42770,9
42771,3
42772,9
42773,3
42774,2
42775,8
42776,5
42777,1
42778,5
42779,7
42780,1
42781,6
42782,2
42783,8
42784,2
42785,3
42786,7
42787,7
42788,6
42789,4
42790,3
42791,7
42792,5
42793,0
42794,3
42795,9
42796,2
42797,0
42798,5
42799,0
42800,9
42801,2
42802,2
42803,7
42804,0
42805,9
42806,6
42807,1
42808,8
42809,0
42810,3
42811,1
42812,2
42813,0
42814,9
42815,4
42816,3
42817,0
42818,3
42819,1
42820,6
42821,0
42822,1
42823,4
42824,7
42825,7
42826,5
42827,9
42828,3
42829,2
42830,8
42831,0
42832,0
42833,6
42834,2
42835,2
42836,0
42837,6
42838,4
42839,2
42840,2
42841,2
42842,7
42843,9
42844,6
42845,9
42846,9
42847,0
42848,8
42849,1
42850,1
42851,2
42852,4
42853,3
42854,1
42855,4
42856,6
42857,5
42858,6
42859,6
42860,8
42861,7
42862,8
42863,8
42864,3
42865,0
42866,7
42867,1
42868,1
42869,2
42870,5
42871,3
42872,1
42873,4
42874,2
42875,5
42876,4
42877,6
42878,1
42879,7
42880,6
42881,8
42882,1
42883,9
42884,8
42885,0
42886,7
42887,1
42888,1
42889,2
42890,8
42891,3
42892,8
42893,4
42894,2
42895,5
42896,5
42897,6
42898,2
42899,7
42900,8
42901,8
42902,5
42903,9
42904,3
42905,8
42906,1
42907,3
42908,6
42909,4
42910,9
42911,7
42912,6
42913,8
42914,5
42915,6
42916,1
42917,3
42918,6
42919,4
42920,4
42921,0
42922,3
42923,9
42924,3
42925,7
42926,7
42927,1
42928,0
42929,9
42930,0
42931,3
42932,8
42933,8
42934,0
42935,4
42936,3
42937,7
42938,2
42939,3
42940,3
42941,0
42942,2
42943,9
42944,8
42945,4
42946,6
42947,5
42948,9
42949,4
42950,8
42951,6
42952,7
42953,2
42954,8
42955,0
42956,2
42957,6
42958,4
42959,2
42960,7
42961,1
42962,5
42963,1
42964,7
42965,1
42966,3
42967,1
42968,8
42969,7
42970,5
42971,2
42972,3
42973,4
42974,3
42975,2
42976,6
42977,9
42978,0
42979,4
42980,8
42981,5
42982,2
42983,8
42984,1
42985,4
42986,6
42987,2
42988,4
42989,9
42990,1
42991,7
42992,7
42993,0
42994,3
42995,0
42996,4
42997,7
42998,7
42999,5
43000,5
43001,1
43002,8
43003,7
43004,1
43005,6
43006,8
43007,6
43008,2
43009,6
43010,9
43011,8
43012,1
43013,2
43014,0
43015,5
43016,1
43017,2
43018,1
43019,2
43020,9
43021,7
43022,9
43023,7
43024,5
43025,4
43026,2
43027,0
43028,8
43029,2
43030,0
43031,4
43032,4
43033,2
43034,2
43035,3
43036,8
43037,3
43038,0
43039,3
43040,1
43041,1
43042,3
43043,8
43044,9
43045,9
43046,5
43047,6
43048,3
43049,1
43050,5
43051,0
43052,4
43053,5
43054,5
43055,9
43056,2
43057,6
43058,1
43059,9
43060,7
43061,8
43062,4
43063,5
43064,8
43065,8
43066,7
43067,5
43068,6
43069,5
43070,9
43071,8
43072,2
43073,0
43074,7
43075,3
43076,2
43077,0
43078,4
43079,8
43080,1
43081,6
43082,8
43083,3
43084,3
43085,0
43086,5
43087,1
43088,2
43089,2
43090,8
43091,3
43092,8
43093,4
43094,7
43095,6
43096,5
43097,7
43098,1
43099,8
43100,5
43101,0
43102,7
43103,1
43104,3
43105,2
43106,6
43107,3
43108,3
43109,4
43110,8
43111,6
43112,8
43113,7
43114,5
43115,8
43116,0
43117,0
43118,0
43119,1
43120,5
43121,2
43122,5
43123,3
43124,0
43125,4
43126,9
43127,6
43128,8
43129,7
43130,4
43131,8
43132,2
43133,8
43134,4
43135,1
43136,3
43137,7
43138,2
43139,2
43140,1
43141,4
43142,9
43143,1
43144,4
43145,4
43146,9
43147,1
43148,6
43149,4
43150,8
43151,9
43152,5
43153,6
43154,9
43155,8
43156,3
43157,4
43158,3
43159,7
43160,1
43161,8
43162,1
43163,4
43164,7
43165,3
43166,9
43167,3
43168,1
43169,6
43170,8
43171,7
43172,5
43173,0
43174,0
43175,6
43176,1
43177,1
43178,1
43179,6
43180,1
43181,8
43182,3
43183,7
43184,8
43185,0
43186,8
43187,1
43188,7
43189,0
43190,9
43191,8
43192,4
43193,5
43194,1
43195,0
43196,9
43197,6
43198,6
43199,1
43200,5
43201,5
43202,9
43203,8
43204,9
43205,4
43206,1
43207,2
43208,8
43209,3
43210,7
43211,9
43212,0
43213,7
43214,7
43215,6
43216,9
43217,9
43218,2
43219,0
43220,6
43221,6
43222,4
43223,3
43224,2
43225,3
43226,4
43227,7
43228,6
43229,5
43230,6
43231,3
43232,7
43233,1
43234,7
43235,8
43236,8
43237,2
43238,9
43239,2
43240,8
43241,3
43242,7
43243,0
43244,5
43245,2
43246,3
43247,9
43248,8
43249,4
43250,9
43251,9
43252,3
43253,7
43254,4
43255,0
43256,0
43257,0
43258,7
43259,2
43260,4
43261,7
43262,3
43263,4
43264,2
43265,9
43266,2
43267,9
43268,5
43269,2
43270,0
43271,8
43272,5
43273,1
43274,7
43275,5
43276,9
43277,6
43278,4
43279,9
43280,9
43281,8
43282,3
43283,3
43284,2
43285,8
43286,8
43287,3
43288,4
43289,6
43290,0
43291,7
43292,5
43293,0
43294,8
43295,4
43296,5
43297,0
43298,0
43299,0
43300,4
43301,1
43302,7
43303,2
43304,1
43305,3
43306,5
43307,4
43308,1
43309,5
43310,1
43311,6
43312,8
43313,7
43314,1
43315,8
43316,5
43317,9
43318,6
43319,0
43320,6
43321,1
43322,2
43323,2
43324,9
43325,3
43326,1
43327,4
43328,0
43329,5
43330,1
43331,6
43332,3
43333,7
43334,7
43335,8
43336,6
43337,9
43338,7
43339,0
43340,2
43341,1
43342,9
43343,2
43344,0
43345,3
43346,4
43347,4
43348,1
43349,9
43350,0
43351,1
43352,5
43353,0
43354,0
43355,0
43356,5
43357,3
43358,3
43359,6
43360,0
43361,1
43362,4
43363,4
43364,4
43365,3
43366,2
43367,2
43368,7
43369,9
43370,9
43371,1
43372,7
43373,2
43374,3
43375,1
43376,3
43377,2
43378,4
43379,9
43380,0
43381,0
43382,3
43383,1
43384,4
43385,3
43386,9
43387,0
43388,2
43389,6
43390,2
43391,2
43392,7
43393,9
43394,1
43395,1
43396,9
43397,9
43398,6
43399,0
43400,8
43401,0
43402,3
43403,0
43404,0
43405,1
43406,6
43407,0
43408,5
43409,1
43410,5
43411,4
43412,3
43413,5
43414,5
43415,7
43416,6
43417,8
43418,7
43419,3
43420,8
43421,4
43422,6
43423,7
43424,0
43425,1
43426,4
43427,1
43428,5
43429,0
43430,2
43431,7
43432,0
43433,5
43434,2
43435,9
43436,1
43437,9
43438,9
43439,4
43440,8
43441,7
43442,9
43443,5
43444,0
43445,8
43446,4
43447,3
43448,1
43449,4
43450,4
43451,4
43452,4
43453,3
43454,0
43455,2
43456,9
43457,3
43458,4
43459,4
43460,0
43461,5
43462,8
43463,6
43464,8
43465,7
43466,5
43467,1
43468,1
43469,0
43470,5
43471,1
43472,6
43473,2
43474,3
43475,3
43476,4
43477,4
43478,7
43479,5
43480,3
43481,6
43482,3
43483,7
43484,1
43485,8
43486,8
43487,0
43488,3
43489,1
43490,7
43491,2
43492,4
43493,3
43494,2
43495,4
43496,9
43497,5
43498,1
43499,6
43500,2
43501,7
43502,0
43503,0
43504,2
43505,9
43506,8
43507,5
43508,8
43509,0
43510,7
43511,9
43512,2
43513,8
43514,3
43515,9
43516,6
43517,8
43518,1
43519,4
43520,8
43521,1
43522,2
43523,7
43524,0
43525,7
43526,6
43527,3
43528,4
43529,5
43530,9
43531,1
43532,9
43533,0
43534,6
43535,0
43536,0
43537,0
43538,5
43539,1
43540,6
43541,2
43542,3
43543,6
43544,9
43545,3
43546,4
43547,3
43548,7
43549,7
43550,9
43551,4
43552,5
43553,6
43554,3
43555,6
43556,8
43557,6
43558,3
43559,4
43560,3
43561,9
43562,0
43563,1
43564,4
43565,9
43566,3
43567,5
43568,5
43569,8
43570,3
43571,2
43572,5
43573,0
43574,8
43575,0
43576,4
43577,1
43578,6
43579,7
43580,8
43581,6
43582,4
43583,3
43584,3
43585,2
43586,3
43587,1
43588,6
43589,7
43590,5
43591,3
43592,9
43593,1
43594,1
43595,3
43596,4
43597,9
43598,5
43599,1
43600,7
43601,7
43602,4
43603,6
43604,1
43605,8
43606,6
43607,4
43608,2
43609,3
43610,1
43611,1
43612,7
43613,4
43614,7
43615,0
43616,9
43617,5
43618,4
43619,3
43620,5
43621,6
43622,4
43623,9
43624,7
43625,6
43626,5
43627,1
43628,2
43629,7
43630,3
43631,4
43632,0
43633,4
43634,5
43635,7
43636,8
43637,2
43638,5
43639,2
43640,8
43641,5
43642,5
43643,7
43644,2
43645,9
43646,6
43647,5
43648,8
43649,4
43650,2
43651,8
43652,6
43653,8
43654,4
43655,4
43656,2
43657,0
43658,2
43659,8
43660,8
43661,9
43662,1
43663,8
43664,1
43665,0
43666,7
43667,1
43668,2
43669,2
43670,0
43671,3
43672,8
43673,4
43674,4
43675,5
43676,9
43677,6
43678,0
43679,7
43680,9
43681,8
43682,9
43683,9
43684,0
43685,0
43686,8
43687,1
43688,3
43689,2
43690,5
43691,3
43692,2
43693,4
43694,7
43695,5
43696,5
43697,6
43698,9
43699,7
43700,9
43701,8
43702,7
43703,9
43704,3
43705,0
43706,6
43707,1
43708,2
43709,2
43710,4
43711,3
43712,3
43713,4
43714,1
43715,5
43716,3
43717,6
43718,5
43719,7
43720,2
43721,8
43722,3
43723,9
43724,3
43725,7
43726,1
43727,2
43728,8
43729,9
43730,8
43731,4
43732,5
43733,2
43734,0
43735,9
43736,9
43737,8
43738,4
43739,4
43740,3
43741,5
43742,2
43743,8
43744,2
43745,8
43746,1
43747,0
43748,2
43749,3
43750,1
43751,5
43752,9
43753,4
43754,6
43755,3
43756,8
43757,3
43758,3
43759,5
43760,4
43761,1
43762,2
43763,7
43764,9
43765,8
43766,7
43767,4
43768,4
43769,5
43770,7
43771,7
43772,2
43773,2
43774,8
43775,6
43776,4
43777,6
43778,9
43779,7
43780,1
43781,7
43782,8
43783,7
43784,9
43785,0
43786,8
43787,1
43788,0
43789,0
43790,2
43791,1
43792,1
43793,6
43794,5
43795,5
43796,5
